title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours
Berlin open data,2021-10-04T23:09:07Z,2021-10-10T05:49:30Z,2021-10-10T05:49:30Z,1,,126.67305555555555
European open data,2021-10-04T23:12:55Z,,2021-10-10T06:10:14Z,1,,126.95527777777778
docs: add Covid-19 JHU CSSE to Health,2021-10-05T00:15:57Z,2021-10-10T06:14:59Z,2021-10-10T06:14:59Z,1,,125.98388888888888
Add Ethplorer API ,2021-10-05T02:20:18Z,2021-10-10T06:24:13Z,2021-10-10T06:24:13Z,1,,124.06527777777778
Add improvmx,2021-10-05T03:29:38Z,2021-10-10T06:31:25Z,2021-10-10T06:31:25Z,1,,123.02972222222222
Add Queimadas INPE,2021-10-05T04:00:03Z,2021-10-11T18:22:00Z,2021-10-11T18:22:00Z,2,,158.36583333333334
Add Databricks api to Development,2021-10-05T05:21:42Z,2021-10-10T07:17:32Z,2021-10-10T07:17:32Z,1,,121.93055555555556
Update requirements.txt,2021-10-05T05:24:24Z,,2021-10-05T06:37:13Z,1,,1.2136111111111112
Add Asana API to Documents & Productivity,2021-10-05T06:13:01Z,2021-10-10T06:59:22Z,2021-10-10T06:59:22Z,3,,120.7725
Add tesla api,2021-10-05T06:22:56Z,2021-10-10T07:37:02Z,2021-10-10T07:37:02Z,1,,121.235
Add Yoda Translator API to Video,2021-10-05T06:22:58Z,2021-10-10T07:50:40Z,2021-10-10T07:50:40Z,1,,121.46166666666667
Add Quip API in Cloud Storage and File Sharing,2021-10-05T06:32:43Z,2021-10-10T08:16:25Z,2021-10-10T08:16:25Z,1,,121.72833333333334
Add Chainpoint API to Blockchain,2021-10-05T07:10:05Z,2021-10-10T08:42:53Z,2021-10-10T08:42:53Z,1,,121.54666666666667
Gdynia open data,2021-10-05T07:55:58Z,2021-10-10T21:18:27Z,2021-10-10T21:18:27Z,2,,133.37472222222223
NHS National health service open data,2021-10-05T08:11:50Z,,2021-10-10T18:21:49Z,1,,130.1663888888889
"Add Open Government, New South Wales",2021-10-05T08:18:16Z,2021-10-11T18:19:19Z,2021-10-11T18:19:19Z,3,,154.0175
Switzerland open data,2021-10-05T08:25:08Z,2021-10-11T18:16:25Z,2021-10-11T18:16:26Z,3,,153.85472222222222
Add Google Docs API,2021-10-05T08:37:49Z,2021-10-10T18:41:12Z,2021-10-10T18:41:12Z,1,,130.05638888888888
Add bundestag DIP API,2021-10-05T08:42:06Z,2021-10-06T02:40:08Z,2021-10-06T02:40:08Z,1,,17.967222222222222
Mexico open data,2021-10-05T08:43:56Z,2021-10-10T18:46:06Z,2021-10-10T18:46:06Z,1,,130.0361111111111
Victoria open data,2021-10-05T08:49:50Z,2021-10-10T18:52:24Z,2021-10-10T18:52:24Z,1,,130.0427777777778
Australian Capital Territory (ACT) open data,2021-10-05T09:02:18Z,2021-10-10T19:00:01Z,2021-10-10T19:00:02Z,1,,129.96194444444444
South Australian Government open data,2021-10-05T09:08:37Z,2021-10-10T21:31:49Z,2021-10-10T21:31:49Z,2,,132.38666666666666
Tasmania open data,2021-10-05T09:13:18Z,,2021-10-10T19:15:00Z,1,,130.02833333333334
Queensland government open data,2021-10-05T09:17:03Z,2021-10-10T21:38:58Z,2021-10-10T21:38:58Z,2,,132.36527777777778
West Australia open data,2021-10-05T09:29:17Z,2021-10-10T21:52:59Z,2021-10-10T21:52:59Z,2,,132.395
Add Valorant API,2021-10-05T09:36:51Z,2021-10-10T19:37:51Z,2021-10-10T19:37:51Z,1,,130.01666666666668
Add Api2Pdf to Development,2021-10-05T09:50:53Z,,2021-11-12T00:56:29Z,1,,903.0933333333334
Move WallstreetBets to Finance,2021-10-05T10:34:43Z,2021-10-10T19:56:42Z,2021-10-10T19:56:42Z,1,,129.36638888888888
Wroclaw open data,2021-10-05T10:55:17Z,,2021-10-13T23:23:30Z,1,,204.47027777777777
"Add City, Warsaw Opendata",2021-10-05T11:00:44Z,2021-10-13T23:30:12Z,2021-10-13T23:30:13Z,1,,204.4911111111111
Add Tenders in Poland,2021-10-05T11:09:29Z,2021-10-13T23:34:58Z,2021-10-13T23:34:58Z,1,,204.42472222222221
Add Tenders in Hungary,2021-10-05T11:12:56Z,2021-10-13T23:47:47Z,2021-10-13T23:47:47Z,1,,204.58083333333335
API for Procurement in Romania,2021-10-05T11:15:24Z,2021-10-13T23:50:17Z,2021-10-13T23:50:17Z,1,,204.58138888888888
Add Tenders in Spain,2021-10-05T11:18:16Z,2021-10-13T23:52:31Z,2021-10-13T23:52:31Z,1,,204.57083333333333
Rejestr.io open data,2021-10-05T11:30:40Z,,2021-10-14T00:00:40Z,1,,204.5
"Add Open Government, Austria",2021-10-05T12:18:38Z,2021-10-14T00:07:07Z,2021-10-14T00:07:07Z,1,,203.80805555555557
Bulgaria open data,2021-10-05T12:23:30Z,,2021-10-14T00:10:57Z,1,,203.79083333333332
"Add Open Government, Croatia",2021-10-05T12:30:34Z,2021-10-14T17:31:29Z,2021-10-14T17:31:29Z,1,,221.01527777777778
Cyprus open data,2021-10-05T12:34:38Z,2021-10-14T00:23:04Z,2021-10-14T00:23:04Z,1,,203.8072222222222
Czech Republic open data,2021-10-05T12:39:09Z,,2021-10-14T00:26:07Z,1,,203.78277777777777
Estonia open data,2021-10-05T12:46:06Z,,2021-10-14T00:34:32Z,1,,203.8072222222222
"Add Open Government, Finland",2021-10-05T12:49:55Z,2021-10-14T00:40:18Z,2021-10-14T00:40:18Z,1,,203.83972222222224
"Add Open Government, Greece",2021-10-05T12:53:45Z,2021-10-14T00:42:49Z,2021-10-14T00:42:49Z,1,,203.8177777777778
Add Disney API,2021-10-05T13:47:43Z,2021-10-14T00:52:43Z,2021-10-14T00:52:43Z,1,,203.08333333333334
"Add Open Government, Spain",2021-10-05T14:40:03Z,2021-10-14T00:57:06Z,2021-10-14T00:57:06Z,1,,202.28416666666666
"Add Open Government, Netherlands",2021-10-05T14:45:27Z,2021-10-14T01:05:39Z,2021-10-14T01:05:39Z,1,,202.33666666666667
"Add Open Government, Ireland",2021-10-05T14:49:51Z,2021-10-14T16:36:56Z,2021-10-14T16:36:56Z,3,,217.78472222222223
"Add Open Government, Lithuania",2021-10-05T14:53:45Z,2021-10-14T16:39:17Z,2021-10-14T16:39:17Z,3,,217.7588888888889
Malta open data,2021-10-05T14:59:21Z,,2021-10-15T05:13:21Z,1,,230.23333333333332
"Add Open Government, Germany",2021-10-05T15:02:05Z,2021-10-15T05:22:11Z,2021-10-15T05:22:11Z,1,,230.335
Add Luchtmeetnet API,2021-10-05T15:07:15Z,2021-10-15T05:26:34Z,2021-10-15T05:26:34Z,1,,230.32194444444445
"Add Open Government, Portugal",2021-10-05T15:07:50Z,2021-10-15T05:31:26Z,2021-10-15T05:31:26Z,1,,230.39333333333335
Add PandaDoc API,2021-10-05T15:47:16Z,2021-10-19T15:26:18Z,2021-10-19T15:26:18Z,5,,335.65055555555557
Add Yandex.Weather API,2021-10-05T15:53:16Z,2021-10-15T05:49:21Z,2021-10-15T05:49:21Z,1,,229.93472222222223
add AQICN to Weather Section,2021-10-05T17:38:00Z,2021-10-15T05:53:27Z,2021-10-15T05:53:27Z,1,,228.2575
Add Battle.net API,2021-10-05T17:47:33Z,2021-10-15T05:59:32Z,2021-10-15T05:59:32Z,1,,228.19972222222222
Add AZ511,2021-10-05T18:06:46Z,2021-10-15T06:04:11Z,2021-10-15T06:04:11Z,1,,227.95694444444445
Slovenia open data,2021-10-05T18:10:23Z,,2021-10-15T06:08:27Z,1,,227.96777777777777
"Add Open Government, Sweden",2021-10-05T18:13:48Z,2021-10-15T06:16:04Z,2021-10-15T06:16:04Z,1,,228.0377777777778
Add Digimon TCG,2021-10-05T19:03:15Z,2021-10-15T06:22:43Z,2021-10-15T06:22:43Z,1,,227.32444444444445
Add Digimon Information,2021-10-05T19:08:29Z,2021-10-15T06:31:22Z,2021-10-15T06:31:22Z,1,,227.3813888888889
Add whatthecommit API to Test Data,2021-10-05T19:33:14Z,2021-10-19T14:32:10Z,2021-10-19T14:32:10Z,2,,330.9822222222222
Added Api In Science & Math,2021-10-05T19:36:41Z,,2021-10-15T17:54:14Z,1,,238.2925
Add GitHub Contribution Chart Generator,2021-10-05T20:02:29Z,2021-10-15T18:10:03Z,2021-10-15T18:10:04Z,1,,238.1261111111111
Add GitHub ReadMe Stats,2021-10-05T20:09:55Z,2021-10-15T18:17:51Z,2021-10-15T18:17:51Z,1,,238.13222222222223
Add Phishin,2021-10-05T20:42:33Z,2021-10-15T18:24:11Z,2021-10-15T18:24:11Z,1,,237.6938888888889
Add InSight Weather API to Weather,2021-10-05T20:43:22Z,,2021-10-15T18:36:44Z,1,,237.88944444444445
Add PlaceKeanu,2021-10-06T01:46:17Z,2021-10-15T18:41:54Z,2021-10-15T18:41:54Z,1,,232.92694444444444
Add Dungeons and Dragons (Alternate),2021-10-06T01:54:00Z,2021-10-15T18:51:04Z,2021-10-15T18:51:05Z,1,,232.95111111111112
Add UCI Machine Learning Repository API,2021-10-06T02:38:20Z,,2021-10-15T18:58:21Z,1,,232.3336111111111
Add OC Transpo,2021-10-06T03:45:15Z,2021-10-15T19:06:13Z,2021-10-15T19:06:13Z,1,,231.34944444444446
Add Imagga API ,2021-10-06T07:35:03Z,2021-10-08T05:43:32Z,2021-10-08T05:43:33Z,2,,46.14138888888889
added new api in cryptocurrency category,2021-10-06T08:31:04Z,2021-10-07T06:21:47Z,2021-10-07T06:21:47Z,3,,21.845277777777778
Add BotsArchive API,2021-10-06T16:35:43Z,2021-10-15T19:18:11Z,2021-10-15T19:18:11Z,1,,218.70777777777778
Add Mocky API,2021-10-06T16:38:32Z,2021-10-15T19:25:42Z,2021-10-15T19:25:42Z,1,,218.7861111111111
Add Gutendex API,2021-10-06T17:20:51Z,2021-10-15T19:30:28Z,2021-10-15T19:30:28Z,1,,218.16027777777776
Add api2convert,2021-10-06T18:22:54Z,2021-10-15T19:40:10Z,2021-10-15T19:40:10Z,1,,217.2877777777778
Add Random Stuff API,2021-10-06T18:47:38Z,2021-10-11T18:12:22Z,2021-10-11T18:12:22Z,4,,119.41222222222223
Add Football,2021-10-06T19:27:15Z,2021-10-19T15:14:59Z,2021-10-19T15:14:59Z,3,,307.79555555555555
Add HTML2PDF,2021-10-06T22:12:36Z,2021-10-15T19:52:37Z,2021-10-15T19:52:37Z,1,,213.66694444444445
Add SkyBiometry,2021-10-06T23:01:58Z,2021-10-15T19:57:39Z,2021-10-15T19:57:39Z,1,,212.92805555555555
Add US Presidential Election Data by TogaTech,2021-10-07T00:39:39Z,2021-10-16T04:53:06Z,2021-10-16T04:53:06Z,1,,220.22416666666666
Added Kawal Corona Api to Health index,2021-10-07T01:58:01Z,,2021-10-16T04:56:44Z,1,,218.97861111111112
Add FunTranslations API,2021-10-07T03:45:58Z,2021-10-16T05:14:37Z,2021-10-16T05:14:37Z,1,,217.4775
Add Docker Hub,2021-10-07T07:14:16Z,2021-10-16T05:23:41Z,2021-10-16T05:23:41Z,1,,214.15694444444443
Add Flipkart Developers API to Shopping,2021-10-07T07:23:16Z,2021-10-10T17:59:11Z,2021-10-10T17:59:11Z,1,,82.59861111111111
Moved The Graph API from Cryptocurrency to Blockchain,2021-10-07T08:46:21Z,2021-10-10T20:49:08Z,2021-10-10T20:49:08Z,1,,84.04638888888888
Add COVID-19 Tracker Sri Lanka,2021-10-07T08:53:52Z,2021-10-16T05:29:29Z,2021-10-16T05:29:29Z,1,,212.5936111111111
/.github   and .travis.yml added,2021-10-07T10:17:59Z,,2021-10-10T20:45:17Z,1,,82.455
Add Aemet,2021-10-07T11:31:23Z,2021-10-16T05:33:45Z,2021-10-16T05:33:45Z,1,,210.03944444444446
Add Trefle API,2021-10-07T12:44:38Z,,2021-10-16T05:52:31Z,1,,209.1313888888889
Created SGPA Calculator,2021-10-07T12:57:55Z,,2021-10-10T20:41:53Z,1,,79.73277777777778
Add Crafatar,2021-10-07T13:37:32Z,2021-10-16T05:55:51Z,2021-10-16T05:55:51Z,1,,208.30527777777777
Add Brazil Receita WS,2021-10-07T14:38:34Z,2021-10-16T06:03:12Z,2021-10-16T06:03:13Z,1,,207.41055555555556
Add Walltime,2021-10-07T14:51:49Z,2021-10-16T06:08:19Z,2021-10-16T06:08:19Z,1,,207.275
Add Entertainment Section,2021-10-07T14:58:12Z,2021-10-16T06:21:41Z,2021-10-16T06:21:41Z,1,,207.39138888888888
Add Micro Weather,2021-10-07T15:02:17Z,2021-10-16T06:28:24Z,2021-10-16T06:28:24Z,1,,207.43527777777777
Add Economia.Awesome,2021-10-07T15:07:14Z,2021-10-16T06:32:35Z,2021-10-16T06:32:35Z,1,,207.4225
Add Dehash.It,2021-10-07T15:09:29Z,2021-10-16T06:40:15Z,2021-10-16T06:40:15Z,1,,207.51277777777779
Add Raider API,2021-10-07T16:34:04Z,2021-10-17T13:43:59Z,2021-10-17T13:43:59Z,1,,237.1652777777778
add Sakura CardCaptor API,2021-10-07T18:44:44Z,2021-10-20T02:21:03Z,2021-10-20T02:21:03Z,1,,295.60527777777776
Add Product Hunt API,2021-10-07T21:43:47Z,2021-10-20T02:28:52Z,2021-10-20T02:28:52Z,1,,292.75138888888887
Add Bybit to Cryptocurrency,2021-10-07T22:28:21Z,2021-10-20T02:42:15Z,2021-10-20T02:42:15Z,1,,292.2316666666667
Add Fed-Treasury API to Finance,2021-10-08T00:36:53Z,2021-10-20T02:52:11Z,2021-10-20T02:52:11Z,1,,290.255
Add Mojang,2021-10-08T02:32:32Z,2021-10-21T21:52:13Z,2021-10-21T21:52:13Z,2,,331.3280555555556
Add Impala Hotel Bookings API,2021-10-08T05:11:57Z,2021-10-20T03:09:22Z,2021-10-20T03:09:22Z,1,,285.95694444444445
Add keycdn API to Geocoding,2021-10-08T05:12:06Z,2021-10-23T01:30:01Z,2021-10-23T01:30:01Z,4,,356.2986111111111
Add new Humor category and 3 APIs,2021-10-08T09:14:47Z,,2021-10-20T03:33:12Z,1,,282.30694444444447
Add ICObench  API to Blockchain,2021-10-08T09:39:21Z,,2021-10-20T03:47:29Z,1,,282.1355555555556
added a book api of harry potter,2021-10-08T09:44:18Z,,2021-10-20T03:51:39Z,1,,282.1225
Add Valorant to Games & Comics,2021-10-08T10:22:10Z,,2021-10-10T20:38:08Z,1,,58.26611111111111
Updated broken libretranslate link,2021-10-08T13:15:21Z,2021-10-10T20:34:06Z,2021-10-10T20:34:06Z,1,,55.3125
Count as error only for 4xx and 5xx http status codes,2021-10-08T14:22:04Z,2021-10-23T02:43:11Z,2021-10-23T02:43:11Z,1,,348.3519444444444
Add Mailchimp API ,2021-10-08T14:41:21Z,2021-10-20T04:02:49Z,2021-10-20T04:02:49Z,1,,277.35777777777776
Set host header for link validator,2021-10-08T15:08:59Z,2021-10-22T00:48:05Z,2021-10-22T00:48:05Z,2,,321.65166666666664
Add Simkl API,2021-10-08T16:20:43Z,2021-10-21T04:13:40Z,2021-10-21T04:13:40Z,1,,299.8825
Add eBird,2021-10-08T18:36:45Z,2021-10-21T04:28:40Z,2021-10-21T04:28:40Z,2,,297.8652777777778
Add Space API to Open Data,2021-10-08T22:53:30Z,,2021-10-22T01:11:53Z,1,,314.3063888888889
Add API-FOOTBALL,2021-10-09T01:22:37Z,2021-10-19T15:02:59Z,2021-10-19T15:03:00Z,1,,253.67277777777778
add Nominatim to Geocoding,2021-10-09T02:18:55Z,2021-10-19T14:47:24Z,2021-10-19T14:47:24Z,2,,252.47472222222223
Added disney API,2021-10-09T03:52:40Z,,2021-10-14T01:27:03Z,1,,117.57305555555556
Add Quantum Computing API,2021-10-09T08:40:43Z,,2021-10-22T01:40:32Z,1,,304.99694444444447
Add PUBG game API,2021-10-09T08:51:53Z,2021-10-22T01:44:38Z,2021-10-22T01:44:38Z,1,,304.87916666666666
Add PCloud API to Cloud Storage & File Sharing,2021-10-09T08:56:11Z,,2021-10-22T01:48:45Z,1,,304.87611111111113
Add GoCD API,2021-10-09T12:07:13Z,,2021-10-22T01:53:16Z,1,,301.7675
Add TamTam API,2021-10-09T13:38:04Z,2021-10-22T01:58:47Z,2021-10-22T01:58:47Z,1,,300.34527777777777
Add Austrian Government Open Data,2021-10-09T14:17:03Z,,2021-10-22T02:01:29Z,1,,299.74055555555555
Add Open Page Rank,2021-10-09T14:27:30Z,2021-10-22T02:06:01Z,2021-10-22T02:06:01Z,1,,299.64194444444445
Add Plino API,2021-10-09T15:42:38Z,2021-10-23T00:44:31Z,2021-10-23T00:44:31Z,1,,321.0313888888889
Add Random Data,2021-10-09T15:55:25Z,2021-10-23T00:49:44Z,2021-10-23T00:49:44Z,1,,320.90527777777777
Add StockData API to Finance,2021-10-09T16:33:44Z,2021-10-23T00:52:49Z,2021-10-23T00:52:50Z,1,,320.31805555555553
Adding Calendarific,2021-10-09T17:44:51Z,2021-10-23T00:57:18Z,2021-10-23T00:57:18Z,1,,319.2075
Add PUBG API in Games & Comics,2021-10-09T19:30:24Z,,2021-10-10T20:25:13Z,1,,24.913611111111113
Add CoinDCX API,2021-10-09T20:45:30Z,2021-10-10T07:42:13Z,2021-10-10T07:42:13Z,1,,10.945277777777777
Add Wazirx API,2021-10-09T20:57:03Z,2021-10-23T01:06:16Z,2021-10-23T01:06:16Z,1,,316.1536111111111
Add Quran,2021-10-10T08:46:31Z,,2021-10-23T01:13:06Z,1,,304.44305555555553
Add Indonesia Dictionary,2021-10-10T09:11:02Z,2021-10-23T01:17:03Z,2021-10-23T01:17:03Z,1,,304.10027777777776
Add Programming Quotes,2021-10-10T09:21:50Z,,2021-10-23T01:21:29Z,1,,303.9941666666667
Adding MalwareBazaar,2021-10-10T10:19:07Z,2021-10-23T01:26:53Z,2021-10-23T01:26:53Z,1,,303.12944444444446
Add Clockify API,2021-10-10T11:06:11Z,2021-10-23T01:35:54Z,2021-10-23T01:35:54Z,1,,302.4952777777778
Added Factom_api,2021-10-10T11:18:00Z,,2021-10-23T01:38:58Z,1,,302.34944444444443
Add Google Translate API,2021-10-10T11:19:48Z,,2021-10-23T01:42:05Z,1,,302.3713888888889
Add JIRA API,2021-10-10T11:22:33Z,2021-10-23T01:48:34Z,2021-10-23T01:48:35Z,1,,302.43361111111113
Add Odds API,2021-10-10T11:28:46Z,,2021-10-23T01:51:15Z,1,,302.3747222222222
Upd link of catAPI,2021-10-10T11:34:16Z,2021-10-10T17:32:24Z,2021-10-10T17:32:24Z,3,,5.9688888888888885
Add ClickUp API,2021-10-10T11:49:08Z,2021-10-23T01:55:01Z,2021-10-23T01:55:01Z,1,,302.09805555555556
Added Marvel Comics API in Books,2021-10-10T12:08:46Z,,2021-10-10T17:41:30Z,1,,5.545555555555556
add api.gouv.fr,2021-10-10T12:24:34Z,,2021-10-23T01:59:05Z,1,,301.5752777777778
Add data.europa.eu,2021-10-10T12:38:32Z,,2021-10-23T02:10:08Z,1,,301.52666666666664
add SNCF open data,2021-10-10T12:45:45Z,,2021-10-23T02:14:59Z,1,,301.4872222222222
Add Covid-19 Datenhub,2021-10-10T14:32:00Z,2021-10-24T19:16:08Z,2021-10-24T19:16:08Z,2,,340.73555555555555
Add IMDB API,2021-10-10T17:10:51Z,,2021-10-10T20:20:49Z,1,,3.1661111111111113
Add What3Words,2021-10-10T17:34:34Z,2021-10-24T03:36:09Z,2021-10-24T03:36:09Z,1,,322.0263888888889
Add Covid-19 Live data API to Health,2021-10-10T18:05:58Z,2021-10-24T04:09:54Z,2021-10-24T04:09:54Z,1,,322.06555555555553
Add RATPv2 API to Transportation,2021-10-10T19:26:12Z,,2021-10-24T04:18:36Z,1,,320.87333333333333
Add Sith Translator in video,2021-10-11T00:34:37Z,,2021-10-24T04:44:16Z,1,,316.16083333333336
Add 1inch,2021-10-11T03:02:22Z,2021-10-24T04:53:29Z,2021-10-24T04:53:29Z,1,,313.8519444444444
Add Lanyard to Social,2021-10-11T04:52:46Z,2021-10-24T05:02:32Z,2021-10-24T05:02:32Z,1,,312.16277777777776
Add Instatus API to Business,2021-10-11T05:10:07Z,2021-10-24T05:08:28Z,2021-10-24T05:08:28Z,1,,311.9725
Add npm registry to Development,2021-10-11T05:18:18Z,2021-10-24T05:16:20Z,2021-10-24T05:16:20Z,1,,311.96722222222223
Updated CORS for every animal,2021-10-11T05:26:02Z,2021-10-11T18:41:14Z,2021-10-11T18:41:14Z,1,,13.253333333333334
"Add Google Keep, Google Slides API",2021-10-11T05:53:16Z,2021-10-24T05:26:18Z,2021-10-24T05:26:18Z,1,,311.55055555555555
Add Sportmonks Cricket,2021-10-11T06:49:54Z,2021-10-24T05:32:15Z,2021-10-24T05:32:15Z,1,,310.7058333333333
Add Sportmonks Football,2021-10-11T07:02:54Z,2021-10-24T05:36:04Z,2021-10-24T05:36:04Z,1,,310.5527777777778
Cambodia geolocation api,2021-10-11T07:26:40Z,,2021-10-24T05:40:46Z,1,,310.235
Add Velib metropolis,2021-10-11T07:41:04Z,2021-10-24T05:45:28Z,2021-10-24T05:45:28Z,1,,310.0733333333333
Add Bugcrowd API,2021-10-11T07:58:12Z,2021-10-24T05:52:08Z,2021-10-24T05:52:08Z,1,,309.8988888888889
Add SonarQube,2021-10-11T08:26:45Z,2021-10-24T05:57:15Z,2021-10-24T05:57:15Z,1,,309.5083333333333
Add systembolaget to Food & Drink,2021-10-11T08:39:09Z,2021-10-24T06:02:13Z,2021-10-24T06:02:13Z,1,,309.38444444444445
Add Fruityvice to Food & Drink,2021-10-11T08:51:30Z,2021-10-24T19:38:41Z,2021-10-24T19:38:41Z,1,,322.7863888888889
Add Klarna to Finance,2021-10-11T09:09:38Z,2021-10-24T19:56:11Z,2021-10-24T19:56:11Z,1,,322.7758333333333
Add Podio API to Documents & Productivity,2021-10-11T09:48:58Z,2021-10-24T20:06:10Z,2021-10-24T20:06:11Z,1,,322.2866666666667
Add Spyse API,2021-10-11T10:05:27Z,2021-10-24T20:20:54Z,2021-10-24T20:20:54Z,1,,322.2575
Add Evernote API to Documents & Productivity,2021-10-11T10:05:38Z,,2021-10-24T20:31:27Z,1,,322.4302777777778
Add Euskalmet API to Weather,2021-10-11T10:34:32Z,2021-10-24T20:36:52Z,2021-10-24T20:36:53Z,1,,322.0388888888889
Add VulDB API,2021-10-11T11:59:34Z,2021-10-24T20:42:54Z,2021-10-24T20:42:54Z,1,,320.72222222222223
Add WooCommerce,2021-10-11T12:00:24Z,2021-10-24T20:51:34Z,2021-10-24T20:51:34Z,1,,320.85277777777776
Add Reconmap,2021-10-11T12:41:56Z,,2021-11-24T08:14:19Z,1,,1051.5397222222223
Add SoundCloud API,2021-10-11T12:51:50Z,2021-10-24T21:04:34Z,2021-10-24T21:04:34Z,1,,320.21222222222224
Add PatentsView API,2021-10-11T13:47:26Z,2021-10-24T21:10:16Z,2021-10-24T21:10:16Z,1,,319.38055555555553
Add Azure DevOps,2021-10-11T16:19:50Z,2021-10-24T21:19:31Z,2021-10-24T21:19:31Z,1,,316.9947222222222
Add Mockaroo API to Test Data,2021-10-11T16:47:52Z,2021-10-24T21:27:48Z,2021-10-24T21:27:48Z,1,,316.66555555555556
Add Rappi API,2021-10-11T17:25:14Z,2021-10-24T21:33:38Z,2021-10-24T21:33:38Z,1,,316.14
Add privacy.com API,2021-10-11T20:19:36Z,2021-10-24T21:38:08Z,2021-10-24T21:38:08Z,1,,313.3088888888889
Add TinyURL,2021-10-11T21:18:02Z,2021-10-14T16:57:44Z,2021-10-14T16:57:44Z,2,,67.66166666666666
"Add Open Government, Argentina",2021-10-12T01:19:56Z,2021-10-25T00:09:37Z,2021-10-25T00:09:37Z,1,,310.8280555555556
Update README.md,2021-10-12T03:03:59Z,,2021-10-23T00:31:15Z,1,,261.45444444444445
Add RainViewer,2021-10-12T08:45:37Z,2021-10-25T00:53:48Z,2021-10-25T00:53:48Z,1,,304.1363888888889
Add Chuck Norris Facts to Games & Comics,2021-10-12T08:55:51Z,,2021-10-25T00:55:30Z,1,,303.9941666666667
Add greenhouse.io Job API,2021-10-12T11:01:41Z,,2021-10-25T01:02:01Z,1,,302.00555555555553
Add SmartAPI,2021-10-12T20:02:28Z,2021-10-25T01:10:35Z,2021-10-25T01:10:35Z,1,,293.1352777777778
Add Travel category,2021-10-12T20:08:46Z,,2021-10-25T01:51:47Z,1,,293.71694444444444
Added transfer.sh API,2021-10-12T21:09:15Z,2021-10-25T05:50:57Z,2021-10-25T05:50:57Z,1,,296.695
Add TinyURL,2021-10-12T21:10:42Z,,2021-10-14T01:32:36Z,1,,28.365
Add My ip,2021-10-12T21:14:49Z,2021-10-25T05:58:11Z,2021-10-25T05:58:11Z,1,,296.72277777777776
Add Wayback Machine API to Open Data,2021-10-12T23:40:11Z,,2021-10-25T06:07:17Z,1,,294.45166666666665
Add Wandbox API to Development,2021-10-13T03:01:13Z,2021-10-25T06:18:01Z,2021-10-25T06:18:01Z,2,,291.28
Add Payment Request API,2021-10-13T05:28:58Z,,2021-10-25T06:52:27Z,1,,289.3913888888889
Add Petfinder,2021-10-13T05:47:08Z,2021-10-25T06:57:51Z,2021-10-25T06:57:51Z,1,,289.17861111111114
Add PlayerDB API,2021-10-13T08:48:08Z,2021-10-25T07:01:53Z,2021-10-25T07:01:53Z,1,,286.2291666666667
Fix typo in CONTRIBUTING.md,2021-10-13T10:44:42Z,2021-10-13T23:09:57Z,2021-10-13T23:09:57Z,1,,12.420833333333333
Add Google Forms API,2021-10-13T14:35:51Z,,2021-10-25T07:05:54Z,1,,280.50083333333333
Add ddownload.com to file storage and sharing,2021-10-13T19:36:58Z,2021-10-25T07:17:50Z,2021-10-25T07:17:50Z,1,,275.68111111111114
Add sportmonks to sports,2021-10-13T19:47:50Z,,2021-10-25T07:20:55Z,1,,275.5513888888889
Add Sabre for Developers,2021-10-13T19:54:20Z,2021-10-25T07:31:18Z,2021-10-25T07:31:18Z,1,,275.61611111111114
Added Randomcat,2021-10-14T05:50:09Z,,2021-10-25T07:35:48Z,1,,265.7608333333333
Add Calendarific API,2021-10-14T06:45:08Z,,2021-10-25T07:41:59Z,1,,264.9475
Add Helipaddy sites,2021-10-14T07:31:04Z,2021-10-25T07:46:25Z,2021-10-25T07:46:25Z,1,,264.2558333333333
"Fix Auth of openFDA, Medicare, Diabetes in Health section",2021-10-14T07:58:19Z,2021-10-14T16:54:23Z,2021-10-14T16:54:23Z,1,,8.934444444444445
Add Readme typing SVG API,2021-10-14T08:29:08Z,2021-10-25T07:49:22Z,2021-10-25T07:49:22Z,1,,263.33722222222224
Add TomTom location APIs,2021-10-14T08:42:39Z,2021-10-25T16:15:23Z,2021-10-25T16:15:23Z,1,,271.54555555555555
Add blockfrost Cardano,2021-10-14T09:53:50Z,2021-10-25T16:21:11Z,2021-10-25T16:21:11Z,1,,270.4558333333333
Add Brainshop.ai API,2021-10-14T11:22:29Z,2021-10-25T16:26:42Z,2021-10-25T16:26:43Z,1,,269.0702777777778
Add Codex API,2021-10-14T11:35:07Z,2021-10-25T16:35:39Z,2021-10-25T16:35:39Z,1,,269.00888888888886
Add soundcloud api,2021-10-14T17:42:30Z,,2021-10-15T06:26:02Z,1,,12.725555555555555
Add Front Accounting APIs,2021-10-14T17:58:44Z,2021-10-25T16:41:33Z,2021-10-25T16:41:33Z,1,,262.7136111111111
Add Micro DB,2021-10-14T18:40:43Z,2021-10-25T17:31:33Z,2021-10-25T17:31:33Z,5,,262.84722222222223
"Fix Auth of Audiomack, Songkick, Mixcloud in Music section",2021-10-14T19:01:51Z,,2021-10-15T16:04:16Z,1,,21.040277777777778
"Add Open Government, Czech Republic",2021-10-14T19:19:25Z,2021-10-25T16:51:08Z,2021-10-25T16:51:08Z,1,,261.5286111111111
Upd Environmental Protection Agency (EPA) to new link,2021-10-14T23:48:40Z,2021-10-15T16:09:16Z,2021-10-15T16:09:16Z,1,,16.343333333333334
